activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,22941237,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1,,,CHEMBL4739718,,,"{'bei': '12.70', 'le': '0.23', 'lle': '0.76', 'sei': '6.06'}",CHEMBL4762563,,CHEMBL4762563,5.26,0,http://www.openphacts.org/units/Nanomolar,3562504,=,38,1,=,,IC50,nM,,5450.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,5.45
,22941238,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1,,,CHEMBL4739718,,,,CHEMBL4762563,,CHEMBL4762563,,0,http://www.openphacts.org/units/Nanomolar,3562505,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
,22941239,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1,,,CHEMBL4739718,,,"{'bei': '13.69', 'le': '0.25', 'lle': '1.17', 'sei': '6.53'}",CHEMBL4762563,,CHEMBL4762563,5.67,0,http://www.openphacts.org/units/Nanomolar,3562506,=,38,1,=,,IC50,nM,,2118.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,2.1180000000000003
,22941240,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)cc2)cc1,,,CHEMBL4739718,,,,CHEMBL4744778,,CHEMBL4744778,,0,http://www.openphacts.org/units/Nanomolar,3562507,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
,22941241,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)cc2)cc1,,,CHEMBL4739718,,,"{'bei': '11.91', 'le': '0.22', 'lle': '1.43', 'sei': '5.99'}",CHEMBL4744778,,CHEMBL4744778,5.95,0,http://www.openphacts.org/units/Nanomolar,3562508,=,38,1,=,,IC50,nM,,1117.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.117
,22941242,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)cc2)cc1,,,CHEMBL4739718,,,,CHEMBL4744778,,CHEMBL4744778,,0,http://www.openphacts.org/units/Nanomolar,3562509,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
,22941243,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(CNC(=O)/C=C/CN3CCOCC3)cc2)cc1,,,CHEMBL4739718,,,"{'bei': '10.58', 'le': '0.20', 'lle': '1.24', 'sei': '5.47'}",CHEMBL4798265,,CHEMBL4798265,5.44,0,http://www.openphacts.org/units/Nanomolar,3562510,=,38,1,=,,IC50,nM,,3661.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,3.661
,22941244,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)cc2)cc1,,,CHEMBL4739718,,,,CHEMBL4744778,,CHEMBL4744778,,0,http://www.openphacts.org/units/Nanomolar,3562511,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
,22941245,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(-c2ccc(NC(=O)/C=C/CN3CCOCC3)cc2)cc1,,,CHEMBL4739718,,,"{'bei': '11.62', 'le': '0.21', 'lle': '1.29', 'sei': '5.85'}",CHEMBL4744778,,CHEMBL4744778,5.81,0,http://www.openphacts.org/units/Nanomolar,3562512,=,38,1,=,,IC50,nM,,1556.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.556
,22941246,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NC1(c2ccc(-c3ccc([C@H](C)C(=O)Nc4cc(C5CC5)[nH]n4)cc3)cn2)CC1,,,CHEMBL4739718,,,"{'bei': '11.92', 'le': '0.22', 'lle': '0.88', 'sei': '5.28'}",CHEMBL4746619,,CHEMBL4746619,5.26,0,http://www.openphacts.org/units/Nanomolar,3562513,=,38,1,=,,IC50,nM,,5453.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,5.452999999999999
Not Determined,22941247,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NC(CC)c1ccc(-c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cn1,,,CHEMBL4739718,,,,CHEMBL4792587,,CHEMBL4792587,,0,,3562514,,38,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
,22941248,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NC(C)c1ccc(-c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cn1,,,CHEMBL4739718,,,"{'bei': '12.90', 'le': '0.24', 'lle': '1.09', 'sei': '5.56'}",CHEMBL4754339,,CHEMBL4754339,5.54,0,http://www.openphacts.org/units/Nanomolar,3562515,=,38,1,=,,IC50,nM,,2868.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,2.8680000000000003
,22941249,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ncc(-c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)cc1F,,,CHEMBL4739718,,,"{'bei': '13.57', 'le': '0.25', 'lle': '1.85', 'sei': '5.90'}",CHEMBL4740663,,CHEMBL4740663,5.88,0,http://www.openphacts.org/units/Nanomolar,3562516,=,38,1,=,,IC50,nM,,1307.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.307
,22941250,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ccc(-c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)nc1,,,CHEMBL4739718,,,"{'bei': '12.70', 'le': '0.23', 'lle': '1.39', 'sei': '5.29'}",CHEMBL4789071,,CHEMBL4789071,5.28,0,http://www.openphacts.org/units/Nanomolar,3562517,=,38,1,=,,IC50,nM,,5304.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,5.303999999999999
,22941251,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ccc(C(C)C(=O)Nc2cc(C3CC3)[nH]n2)cc1,,,CHEMBL4739718,,,,CHEMBL4759113,,CHEMBL4759113,,0,http://www.openphacts.org/units/Nanomolar,3562518,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
Not Determined,22941252,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ccc(C(C)C(=O)Nc2cc(C3CC3)[nH]n2)cc1,,,CHEMBL4739718,,,,CHEMBL4759113,,CHEMBL4759113,,0,,3562519,,38,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
Not Determined,22941253,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4739837,Inhibition of CDK7 (unknown origin) assessed as reduction in ATP-dependent phosphorylation of ULight-myelin basic protein substrate peptide incubated for 60 mins by LANCE TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NCc1ccc(C(C)C(=O)Nc2cc(C3CC3)[nH]n2)cn1,,,CHEMBL4739718,,,,CHEMBL4795410,,CHEMBL4795410,,0,,3562520,,38,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
,22945186,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)CC1,,,CHEMBL4742395,,,"{'bei': '14.04', 'le': '0.26', 'lle': '1.65', 'sei': '7.02'}",CHEMBL4778214,,CHEMBL4778214,5.48,0,http://www.openphacts.org/units/Nanomolar,3563402,=,38,1,=,,IC50,nM,,3300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,3.3
,22945187,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC=C(c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)CC1,,,CHEMBL4742395,,,"{'bei': '14.44', 'le': '0.27', 'lle': '1.81', 'sei': '7.22'}",CHEMBL4777358,,CHEMBL4777358,5.64,0,http://www.openphacts.org/units/Nanomolar,3563403,=,38,1,=,,IC50,nM,,2290.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,2.29
,22945188,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC=C(c2ccc(C(C(=O)Nc3cc(C4CC4)[nH]n3)C(C)C)cc2)CC1,,,CHEMBL4742395,,,"{'bei': '15.04', 'le': '0.28', 'lle': '1.83', 'sei': '8.06'}",CHEMBL4799698,,CHEMBL4799698,6.30,0,http://www.openphacts.org/units/Nanomolar,3563401,=,38,1,=,,IC50,nM,,506.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,0.506
,22945189,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)CC1,,,CHEMBL4742395,,,"{'bei': '14.73', 'le': '0.27', 'lle': '2.54', 'sei': '6.34'}",CHEMBL4778361,,CHEMBL4778361,5.77,0,http://www.openphacts.org/units/Nanomolar,3563404,=,38,1,=,,IC50,nM,,1710.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.71
,22945190,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)CC1,,,CHEMBL4742395,,,,CHEMBL4778361,,CHEMBL4778361,,0,http://www.openphacts.org/units/Nanomolar,3563405,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
,22945191,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)CC1,,,CHEMBL4742395,,,"{'bei': '15.04', 'le': '0.28', 'lle': '2.66', 'sei': '6.47'}",CHEMBL4778361,,CHEMBL4778361,5.89,0,http://www.openphacts.org/units/Nanomolar,3563407,=,38,1,=,,IC50,nM,,1300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.3
,22945192,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC=C(c2ccc(C(C(=O)Nc3cc(C4CC4)[nH]n3)C(C)C)cn2)CC1,,,CHEMBL4742395,,,"{'bei': '14.61', 'le': '0.27', 'lle': '2.27', 'sei': '6.74'}",CHEMBL4790458,,CHEMBL4790458,6.13,0,http://www.openphacts.org/units/Nanomolar,3563406,=,38,1,=,,IC50,nM,,744.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,0.7440000000000001
,22945193,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CCC=C(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)CC1,,,CHEMBL4742395,,,"{'bei': '12.81', 'le': '0.24', 'lle': '0.96', 'sei': '6.64'}",CHEMBL4779633,,CHEMBL4779633,5.18,0,http://www.openphacts.org/units/Nanomolar,3563409,=,38,1,=,,IC50,nM,,6585.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,6.585
,22945194,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NC1CCC(c2ccc(C(C)C(=O)Nc3cc(C4CC4)n[nH]3)cc2)CC1,,,CHEMBL4742395,,,"{'bei': '12.94', 'le': '0.24', 'lle': '0.90', 'sei': '6.05'}",CHEMBL4779066,,CHEMBL4779066,5.26,0,http://www.openphacts.org/units/Nanomolar,3563431,=,38,1,=,,IC50,nM,,5492.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,5.492000000000001
,22945195,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NC1CCC(c2ccc(C(C)C(=O)Nc3cc(C4CC4)n[nH]3)cc2)CC1,,,CHEMBL4742395,,,"{'bei': '13.38', 'le': '0.25', 'lle': '1.08', 'sei': '6.26'}",CHEMBL4779066,,CHEMBL4779066,5.44,0,http://www.openphacts.org/units/Nanomolar,3563432,=,38,1,=,,IC50,nM,,3646.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,3.6460000000000004
,22945196,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CCC(c2ccc([C@H](C)C(=O)Nc3cc(C4CC4)[nH]n3)cc2)CC1,,,CHEMBL4742395,,,"{'bei': '14.14', 'le': '0.26', 'lle': '1.63', 'sei': '7.10'}",CHEMBL4800122,,CHEMBL4800122,5.55,0,http://www.openphacts.org/units/Nanomolar,3563433,=,38,1,=,,IC50,nM,,2830.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,2.83
,22945197,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4742552,Inhibition of CDK7 (unknown origin) using ULight -mylein basic protein as substrate preincubated for 60 mins bu LANCE-TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CCC(c2ccc(C(C)C(=O)Nc3cc(C4CC4)[nH]n3)cn2)CC1,,,CHEMBL4742395,,,,CHEMBL4790705,,CHEMBL4790705,,0,http://www.openphacts.org/units/Nanomolar,3563434,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
